data_date,market_month,price_settle
2024-03-18,MAY 26,1173.4
2024-03-18,NOV 24,1180.4
2024-03-18,NOV 25,1161.6
2024-03-18,NOV 26,1141.0
2024-03-18,NOV 27,1117.6
2024-03-18,SEP 24,1183.4
2024-03-18,SEP 25,1170.0
2024-03-18,SEP 26,1155.2
2024-03-19,AUG 24,1198.0
2024-03-19,AUG 25,1192.4
2024-03-19,AUG 26,1173.6
2024-03-19,JAN 25,1191.4
2024-03-19,JAN 26,1172.2
2024-03-19,JLY 24,1200.2
2024-03-19,JLY 25,1197.6
2024-03-19,JLY 26,1179.6
2024-03-19,JLY 27,1141.6
2024-03-19,MAR 25,1189.0
2024-03-19,MAR 26,1171.4
2024-03-19,MAY 24,1185.4
2024-03-19,MAY 25,1191.6
2024-03-19,MAY 26,1174.6
2024-03-19,NOV 24,1181.2
2024-03-19,NOV 25,1163.4
2024-03-19,NOV 26,1142.0
2024-03-19,NOV 27,1118.6
2024-03-19,SEP 24,1183.4
2024-03-19,SEP 25,1171.6
2024-03-19,SEP 26,1156.2
2024-03-20,AUG 24,1219.4
2024-03-20,AUG 25,1205.0
2024-03-20,AUG 26,1186.2
2024-03-20,JAN 25,1209.4
2024-03-20,JAN 26,1184.6
2024-03-20,JLY 24,1223.2
2024-03-20,JLY 25,1212.2
2024-03-20,JLY 26,1192.2
2024-03-20,JLY 27,1155.0
2024-03-20,MAR 25,1204.2
2024-03-20,MAR 26,1184.0
2024-03-20,MAY 24,1209.4
2024-03-20,MAY 25,1206.4
2024-03-20,MAY 26,1187.2
2024-03-20,NOV 24,1200.2
2024-03-20,NOV 25,1176.2
2024-03-20,NOV 26,1155.2
2024-03-20,NOV 27,1132.0
2024-03-20,SEP 24,1202.6
2024-03-20,SEP 25,1183.6
2024-03-20,SEP 26,1169.0
2024-03-21,AUG 24,1223.0
2024-03-21,AUG 25,1206.4
2024-03-21,AUG 26,1187.0
2024-03-21,JAN 25,1213.2
2024-03-21,JAN 26,1185.4
2024-03-21,JLY 24,1225.6
2024-03-21,JLY 25,1213.2
2024-03-21,JLY 26,1193.0
2024-03-21,JLY 27,1156.4
2024-03-21,MAR 25,1207.0
2024-03-21,MAR 26,1184.6
2024-03-21,MAY 24,1212.0
2024-03-21,MAY 25,1208.2
2024-03-21,MAY 26,1188.0
2024-03-21,NOV 24,1204.2
2024-03-21,NOV 25,1176.6
2024-03-21,NOV 26,1156.6
2024-03-21,NOV 27,1133.4
2024-03-21,SEP 24,1206.2
2024-03-21,SEP 25,1185.4
2024-03-21,SEP 26,1169.2
2024-03-22,AUG 24,1202.6
2024-03-22,AUG 25,1189.6
2024-03-22,AUG 26,1171.0
2024-03-22,JAN 25,1196.4
2024-03-22,JAN 26,1169.0
2024-03-22,JLY 24,1205.4
2024-03-22,JLY 25,1196.6
2024-03-22,JLY 26,1177.0
2024-03-22,JLY 27,1140.2
2024-03-22,MAR 25,1190.4
2024-03-22,MAR 26,1168.4
2024-03-22,MAY 24,1192.4
2024-03-22,MAY 25,1192.0
2024-03-22,MAY 26,1172.0
2024-03-22,NOV 24,1187.0
2024-03-22,NOV 25,1160.2
2024-03-22,NOV 26,1140.4
2024-03-22,NOV 27,1117.2
2024-03-22,SEP 24,1187.2
2024-03-22,SEP 25,1169.0
2024-03-22,SEP 26,1153.2
2024-03-25,AUG 24,1218.2
2024-03-25,AUG 25,1199.4
2024-03-25,AUG 26,1179.0
2024-03-25,JAN 25,1208.2
2024-03-25,JAN 26,1178.2
2024-03-25,JLY 24,1221.6
2024-03-25,JLY 25,1207.2
2024-03-25,JLY 26,1185.0
2024-03-25,JLY 27,1148.2
2024-03-25,MAR 25,1201.6
2024-03-25,MAR 26,1176.6
2024-03-25,MAY 24,1209.2
2024-03-25,MAY 25,1202.6
2024-03-25,MAY 26,1180.0
2024-03-25,NOV 24,1198.6
2024-03-25,NOV 25,1169.4
2024-03-25,NOV 26,1148.4
2024-03-25,NOV 27,1125.2
2024-03-25,SEP 24,1200.2
2024-03-25,SEP 25,1177.4
2024-03-25,SEP 26,1161.0
2024-03-26,AUG 24,1209.6
2024-03-26,AUG 25,1191.2
2024-03-26,AUG 26,1170.6
2024-03-26,JAN 25,1200.4
2024-03-26,JAN 26,1169.0
2024-03-26,JLY 24,1212.4
2024-03-26,JLY 25,1200.0
2024-03-26,JLY 26,1176.6
2024-03-26,JLY 27,1139.6
2024-03-26,MAR 25,1194.4
2024-03-26,MAR 26,1168.4
2024-03-26,MAY 24,1199.0
2024-03-26,MAY 25,1195.2
2024-03-26,MAY 26,1171.6
2024-03-26,NOV 24,1191.0
2024-03-26,NOV 25,1160.4
2024-03-26,NOV 26,1140.0
2024-03-26,NOV 27,1116.6
2024-03-26,SEP 24,1192.0
2024-03-26,SEP 25,1168.6
2024-03-26,SEP 26,1152.6
2024-03-27,AUG 24,1205.0
2024-03-27,AUG 25,1184.0
2024-03-27,AUG 26,1163.0
2024-03-27,JAN 25,1193.0
2024-03-27,JAN 26,1161.2
2024-03-27,JLY 24,1206.4
2024-03-27,JLY 25,1192.6
2024-03-27,JLY 26,1169.0
2024-03-27,JLY 27,1131.6
2024-03-27,MAR 25,1187.2
2024-03-27,MAR 26,1160.6
2024-03-27,MAY 24,1192.4
2024-03-27,MAY 25,1188.2
2024-03-27,MAY 26,1164.0
2024-03-27,NOV 24,1183.4
2024-03-27,NOV 25,1152.4
2024-03-27,NOV 26,1132.0
2024-03-27,NOV 27,1108.6
2024-03-27,SEP 24,1185.2
2024-03-27,SEP 25,1161.0
2024-03-27,SEP 26,1144.6
2021-11-12,MAY 24,1189.25
2021-11-15,MAY 24,1196.5
2021-11-16,MAY 24,1193.75
2021-11-17,MAY 24,1197.5
2021-11-18,MAY 24,1182.25
2021-11-19,MAY 24,1186.5
2021-11-22,MAY 24,1191.0
2021-11-23,MAY 24,1188.25
2021-11-24,MAY 24,1185.75
2021-11-26,MAY 24,1181.25
2021-11-29,MAY 24,1172.0
2021-11-30,MAY 24,1161.25
2021-12-01,MAY 24,1162.5
2021-12-02,MAY 24,1165.75
2021-12-03,MAY 24,1171.5
2021-12-06,MAY 24,1171.5
2021-12-07,MAY 24,1175.25
2021-12-08,MAY 24,1184.75
2021-12-09,MAY 24,1188.25
2021-12-10,MAY 24,1188.75
2021-12-13,MAY 24,1176.5
2021-12-14,MAY 24,1185.5
2021-12-15,MAY 24,1181.0
2021-12-16,MAY 24,1186.0
2021-12-17,MAY 24,1186.0
2021-12-20,MAY 24,1188.0
2021-12-21,MAY 24,1187.5
2021-12-22,MAY 24,1196.25
2021-12-23,MAY 24,1190.25
2021-12-27,MAY 24,1197.5
2021-12-28,MAY 24,1194.0
2021-12-29,MAY 24,1200.0
2021-12-30,MAY 24,1195.0
2021-12-31,MAY 24,1198.75
2022-01-03,MAY 24,1207.25
2022-01-04,MAY 24,1209.5
2022-01-05,MAY 24,1211.75
2022-01-06,MAY 24,1226.5
2022-01-07,MAY 24,1238.25
2022-01-10,MAY 24,1233.75
2022-01-11,MAY 24,1233.75
2022-01-12,MAY 24,1247.0
2022-01-13,MAY 24,1250.5
2022-01-14,MAY 24,1239.75
2022-01-18,MAY 24,1233.25
2022-01-19,MAY 24,1253.25
2022-01-20,MAY 24,1262.5
2022-01-21,MAY 24,1251.0
2022-01-24,MAY 24,1243.0
2022-01-25,MAY 24,1256.5
2022-01-26,MAY 24,1261.75
2022-01-27,MAY 24,1260.0
2022-01-28,MAY 24,1256.0
2022-01-31,MAY 24,1257.75
2022-02-01,MAY 24,1273.0
2022-02-02,MAY 24,1264.0
2022-02-03,MAY 24,1264.25
2022-02-04,MAY 24,1262.5
2022-02-07,MAY 24,1276.5
2022-02-08,MAY 24,1280.0
2022-02-09,MAY 24,1294.75
2022-02-10,MAY 24,1281.0
2022-02-11,MAY 24,1291.25
2022-02-14,MAY 24,1293.75
2022-02-15,MAY 24,1293.0
2022-02-16,MAY 24,1303.25
2022-02-17,MAY 24,1301.5
2022-02-18,MAY 24,1308.0
2022-02-22,MAY 24,1322.25
2022-02-23,MAY 24,1327.0
2022-02-24,MAY 24,1301.5
2022-02-25,MAY 24,1282.25
2022-02-28,MAY 24,1302.0
2022-03-01,MAY 24,1340.5
2022-03-02,MAY 24,1317.75
2022-03-03,MAY 24,1306.5
2022-03-04,MAY 24,1298.75
2022-03-07,MAY 24,1284.25
2022-03-08,MAY 24,1282.75
2022-03-09,MAY 24,1294.75
2022-03-10,MAY 24,1310.5
2022-03-11,MAY 24,1311.5
2022-03-14,MAY 24,1304.5
2022-03-15,MAY 24,1297.5
2022-03-16,MAY 24,1288.75
2022-03-17,MAY 24,1297.0
2022-03-18,MAY 24,1310.75
2022-03-21,MAY 24,1330.75
2022-03-22,MAY 24,1337.5
2022-03-23,MAY 24,1343.25
2022-03-24,MAY 24,1341.75
2022-03-25,MAY 24,1345.0
2022-03-28,MAY 24,1328.75
2022-03-29,MAY 24,1322.0
2022-03-30,MAY 24,1335.0
2022-03-31,MAY 24,1308.25
2022-04-01,MAY 24,1309.75
2022-04-04,MAY 24,1339.0
2022-04-05,MAY 24,1348.5
2022-04-06,MAY 24,1342.5
2022-04-07,MAY 24,1364.75
2022-04-08,MAY 24,1383.0
2022-04-11,MAY 24,1380.75
2022-04-12,MAY 24,1395.25
2022-04-13,MAY 24,1393.5
2022-04-14,MAY 24,1394.5
2022-04-18,MAY 24,1406.75
2022-04-19,MAY 24,1415.0
2022-04-20,MAY 24,1421.5
2022-04-21,MAY 24,1423.0
2022-04-22,MAY 24,1408.25
2022-04-25,MAY 24,1404.75
2022-04-26,MAY 24,1416.0
2022-04-27,MAY 24,1427.25
2022-04-28,MAY 24,1426.5
2022-04-29,MAY 24,1414.75
2022-05-02,MAY 24,1399.5
2022-05-03,MAY 24,1397.0
2022-05-04,MAY 24,1403.0
2022-05-05,MAY 24,1408.5
2022-05-06,MAY 24,1387.75
2022-05-09,MAY 24,1367.25
2022-05-10,MAY 24,1368.0
2022-05-11,MAY 24,1370.5
2022-05-12,MAY 24,1368.75
2022-05-13,MAY 24,1368.75
2022-05-16,MAY 24,1370.0
2022-05-17,MAY 24,1390.0
2022-05-18,MAY 24,1375.75
2022-05-19,MAY 24,1388.5
2022-05-20,MAY 24,1398.0
2022-05-23,MAY 24,1394.25
2022-05-24,MAY 24,1393.75
2022-05-25,MAY 24,1395.25
2022-05-26,MAY 24,1408.75
2022-05-27,MAY 24,1408.75
2022-05-31,MAY 24,1385.0
2022-06-01,MAY 24,1380.75
2022-06-02,MAY 24,1393.25
2022-06-03,MAY 24,1391.75
2022-06-06,MAY 24,1391.75
2022-06-07,MAY 24,1403.25
2022-06-08,MAY 24,1413.75
2022-06-09,MAY 24,1415.5
2022-06-10,MAY 24,1400.25
2022-06-13,MAY 24,1378.75
2022-06-14,MAY 24,1378.5
2022-06-15,MAY 24,1376.5
2022-06-16,MAY 24,1391.75
2022-06-17,MAY 24,1385.0
2022-06-21,MAY 24,1377.5
2022-06-22,MAY 24,1357.0
2022-06-23,MAY 24,1317.0
2022-06-24,MAY 24,1315.5
2022-06-27,MAY 24,1316.5
2022-06-28,MAY 24,1342.5
2022-06-29,MAY 24,1351.5
2022-06-30,MAY 24,1324.5
2022-07-01,MAY 24,1288.0
2022-07-05,MAY 24,1231.0
2022-07-06,MAY 24,1229.75
2022-07-07,MAY 24,1244.25
2022-07-08,MAY 24,1269.75
2022-07-11,MAY 24,1279.0
2022-07-12,MAY 24,1240.0
2022-07-13,MAY 24,1254.0
2022-07-14,MAY 24,1248.0
2022-07-15,MAY 24,1245.75
2022-07-18,MAY 24,1273.0
2022-07-19,MAY 24,1264.5
2022-07-20,MAY 24,1241.5
2022-07-21,MAY 24,1216.0
2022-07-22,MAY 24,1231.25
2022-07-25,MAY 24,1260.25
2022-07-26,MAY 24,1281.5
2022-07-27,MAY 24,1296.25
2022-07-28,MAY 24,1324.5
2022-07-29,MAY 24,1339.25
2022-08-01,MAY 24,1305.5
2022-08-02,MAY 24,1292.75
2022-08-03,MAY 24,1277.75
2022-08-04,MAY 24,1317.75
2022-08-05,MAY 24,1315.75
2022-08-08,MAY 24,1312.75
2022-08-09,MAY 24,1329.75
2022-08-10,MAY 24,1331.5
2022-08-11,MAY 24,1352.25
2022-08-12,MAY 24,1355.0
2022-08-15,MAY 24,1334.0
2022-08-16,MAY 24,1318.0
2022-08-17,MAY 24,1318.0
2022-08-18,MAY 24,1333.5
2022-08-19,MAY 24,1333.25
2022-08-22,MAY 24,1362.0
2022-08-23,MAY 24,1379.75
2022-08-24,MAY 24,1369.0
2022-08-25,MAY 24,1352.5
2022-08-26,MAY 24,1373.25
2022-08-29,MAY 24,1354.5
2022-08-30,MAY 24,1353.75
2022-08-31,MAY 24,1348.5
2022-09-01,MAY 24,1328.75
2022-09-02,MAY 24,1343.5
2022-09-06,MAY 24,1330.0
2022-09-07,MAY 24,1324.25
2022-09-08,MAY 24,1325.0
2022-09-09,MAY 24,1344.0
2022-09-12,MAY 24,1382.5
2022-09-13,MAY 24,1384.25
2022-09-14,MAY 24,1364.0
2022-09-15,MAY 24,1354.5
2022-09-16,MAY 24,1354.75
2022-09-19,MAY 24,1373.75
2022-09-20,MAY 24,1381.75
2022-09-21,MAY 24,1373.0
2022-09-22,MAY 24,1374.0
2022-09-23,MAY 24,1353.25
2022-09-26,MAY 24,1341.5
2022-09-27,MAY 24,1342.0
2022-09-28,MAY 24,1351.0
2022-09-29,MAY 24,1356.5
2022-09-30,MAY 24,1335.5
2022-10-03,MAY 24,1341.5
2022-10-04,MAY 24,1358.0
2022-10-05,MAY 24,1350.5
2022-10-06,MAY 24,1349.0
2022-10-07,MAY 24,1352.25
2022-10-10,MAY 24,1355.0
2022-10-11,MAY 24,1356.5
2022-10-12,MAY 24,1356.0
2022-10-13,MAY 24,1362.0
2022-10-14,MAY 24,1353.5
2022-10-17,MAY 24,1346.75
2022-10-18,MAY 24,1342.5
2022-10-19,MAY 24,1346.75
2022-10-20,MAY 24,1356.5
2022-10-21,MAY 24,1358.0
2022-10-24,MAY 24,1344.0
2022-10-25,MAY 24,1354.5
2022-10-26,MAY 24,1350.5
2022-10-27,MAY 24,1348.75
2022-10-28,MAY 24,1355.5
2022-10-31,MAY 24,1369.25
2022-11-01,MAY 24,1382.5
2022-11-02,MAY 24,1391.5
2022-11-03,MAY 24,1379.25
2022-11-04,MAY 24,1388.75
2022-11-07,MAY 24,1380.5
2022-11-08,MAY 24,1376.75
2022-11-09,MAY 24,1375.75
2022-11-10,MAY 24,1355.25
2022-11-11,MAY 24,1374.0
2022-11-14,MAY 24,1368.75
2022-11-15,MAY 24,1384.0
2022-11-16,MAY 24,1366.25
2022-11-17,MAY 24,1355.25
2022-11-18,MAY 24,1360.75
2022-11-21,MAY 24,1365.25
2022-11-22,MAY 24,1363.75
2022-11-23,MAY 24,1361.5
2022-11-25,MAY 24,1364.5
2022-11-28,MAY 24,1380.0
2022-11-29,MAY 24,1380.75
2022-11-30,MAY 24,1385.25
2022-12-01,MAY 24,1362.75
2022-12-02,MAY 24,1372.75
2022-12-05,MAY 24,1373.5
2022-12-06,MAY 24,1378.5
2022-12-07,MAY 24,1392.0
2022-12-08,MAY 24,1390.75
2022-12-09,MAY 24,1392.25
2022-12-12,MAY 24,1380.25
2022-12-13,MAY 24,1387.75
2022-12-14,MAY 24,1388.5
2022-12-15,MAY 24,1383.0
2022-12-16,MAY 24,1381.5
2022-12-19,MAY 24,1374.0
2022-12-20,MAY 24,1381.75
2022-12-21,MAY 24,1379.75
2022-12-22,MAY 24,1373.0
2022-12-23,MAY 24,1381.75
2022-12-27,MAY 24,1381.5
2022-12-28,MAY 24,1389.75
2022-12-29,MAY 24,1392.5
2022-12-30,MAY 24,1392.0
2023-01-03,MAY 24,1379.75
2023-01-04,MAY 24,1375.0
2023-01-05,MAY 24,1368.0
2023-01-06,MAY 24,1374.5
2023-01-09,MAY 24,1371.75
2023-01-10,MAY 24,1375.5
2023-01-11,MAY 24,1371.25
2023-01-12,MAY 24,1376.0
2023-01-13,MAY 24,1374.0
2023-01-17,MAY 24,1373.75
2023-01-18,MAY 24,1359.25
2023-01-19,MAY 24,1353.75
2023-01-20,MAY 24,1341.75
2023-01-23,MAY 24,1330.5
2023-01-24,MAY 24,1328.25
2023-01-25,MAY 24,1333.75
2023-01-26,MAY 24,1339.5
2023-01-27,MAY 24,1342.0
2023-01-30,MAY 24,1354.0
2023-01-31,MAY 24,1351.75
2023-02-01,MAY 24,1352.25
2023-02-02,MAY 24,1361.75
2023-02-03,MAY 24,1360.0
2023-02-06,MAY 24,1359.5
2023-02-07,MAY 24,1362.75
2023-02-08,MAY 24,1359.75
2023-02-09,MAY 24,1356.5
2023-02-10,MAY 24,1367.5
2023-02-13,MAY 24,1371.5
2023-02-14,MAY 24,1368.25
2023-02-15,MAY 24,1363.5
2023-02-16,MAY 24,1370.25
2023-02-17,MAY 24,1372.75
2023-02-21,MAY 24,1386.0
2023-02-22,MAY 24,1385.75
2023-02-23,MAY 24,1376.0
2023-02-24,MAY 24,1367.0
2023-02-27,MAY 24,1366.75
2023-02-28,MAY 24,1344.75
2023-03-01,MAY 24,1354.75
2023-03-02,MAY 24,1359.5
2023-03-03,MAY 24,1364.5
2023-03-06,MAY 24,1371.0
2023-03-07,MAY 24,1366.5
2023-03-08,MAY 24,1364.75
2023-03-09,MAY 24,1353.25
2023-03-10,MAY 24,1352.0
2023-03-13,MAY 24,1336.75
2023-03-14,MAY 24,1335.25
2023-03-15,MAY 24,1322.0
2023-03-16,MAY 24,1321.75
2023-03-17,MAY 24,1313.0
2023-03-20,MAY 24,1311.0
2023-03-21,MAY 24,1296.75
2023-03-29,MAY 24,1307.75
2022-11-14,MAY 25,1307.25
2022-11-15,MAY 25,1319.25
2022-11-16,MAY 25,1306.25
2022-11-17,MAY 25,1301.0
2022-11-18,MAY 25,1300.75
2022-11-21,MAY 25,1298.5
2022-11-22,MAY 25,1296.5
2022-11-23,MAY 25,1294.75
2022-11-25,MAY 25,1297.0
2022-11-28,MAY 25,1310.25
2022-11-29,MAY 25,1309.75
2022-11-30,MAY 25,1313.5
2022-12-01,MAY 25,1301.25
2022-12-02,MAY 25,1311.25
2022-12-05,MAY 25,1310.25
2022-12-06,MAY 25,1316.5
2022-12-07,MAY 25,1327.75
2022-12-08,MAY 25,1324.25
2022-12-09,MAY 25,1323.75
2022-12-12,MAY 25,1313.0
2022-12-13,MAY 25,1317.0
2022-12-14,MAY 25,1315.5
2022-12-15,MAY 25,1313.75
2022-12-16,MAY 25,1311.5
2022-12-19,MAY 25,1309.0
2022-12-20,MAY 25,1316.0
2022-12-21,MAY 25,1310.5
2022-12-22,MAY 25,1305.5
2022-12-23,MAY 25,1311.75
2022-12-27,MAY 25,1309.25
2022-12-28,MAY 25,1317.25
2022-12-29,MAY 25,1316.75
2022-12-30,MAY 25,1311.75
2023-01-03,MAY 25,1310.0
2023-01-04,MAY 25,1308.0
2023-01-05,MAY 25,1300.0
2023-01-06,MAY 25,1306.75
2023-01-09,MAY 25,1299.0
2023-01-10,MAY 25,1298.75
2023-01-11,MAY 25,1292.0
2023-01-12,MAY 25,1293.25
2023-01-13,MAY 25,1291.0
2023-01-17,MAY 25,1288.0
2023-01-18,MAY 25,1274.75
2023-01-19,MAY 25,1272.0
2023-01-20,MAY 25,1258.25
2023-01-23,MAY 25,1247.75
2023-01-24,MAY 25,1249.5
2023-01-25,MAY 25,1258.5
2023-01-26,MAY 25,1264.25
2023-01-27,MAY 25,1267.5
2023-01-30,MAY 25,1278.25
2023-01-31,MAY 25,1276.75
2023-02-01,MAY 25,1276.5
2023-02-02,MAY 25,1282.0
2023-02-03,MAY 25,1281.0
2023-02-06,MAY 25,1281.0
2023-02-07,MAY 25,1282.75
2023-02-08,MAY 25,1282.75
2023-02-09,MAY 25,1277.75
2023-02-10,MAY 25,1286.75
2023-02-13,MAY 25,1289.25
2023-02-14,MAY 25,1288.5
2023-02-15,MAY 25,1283.75
2023-02-16,MAY 25,1289.25
2023-02-17,MAY 25,1291.25
2023-02-21,MAY 25,1302.0
2023-02-22,MAY 25,1302.5
2023-02-23,MAY 25,1294.25
2023-02-24,MAY 25,1285.75
2023-02-27,MAY 25,1286.5
2023-02-28,MAY 25,1266.75
2023-03-01,MAY 25,1272.5
2023-03-02,MAY 25,1278.5
2023-03-03,MAY 25,1284.0
2023-03-06,MAY 25,1289.5
2023-03-07,MAY 25,1287.5
2023-03-08,MAY 25,1286.0
2023-03-09,MAY 25,1278.0
2023-03-10,MAY 25,1281.5
2023-03-13,MAY 25,1274.25
2023-03-14,MAY 25,1272.5
2023-03-15,MAY 25,1260.0
2023-03-16,MAY 25,1259.25
2023-03-17,MAY 25,1249.75
2023-03-20,MAY 25,1245.0
2023-03-21,MAY 25,1231.25
2023-03-29,MAY 25,1214.75
2020-11-13,JUL 23,988.5
2020-11-16,JUL 23,993.25
2020-11-17,JUL 23,995.75
2020-11-18,JUL 23,999.0
2020-11-19,JUL 23,1001.5
2020-11-20,JUL 23,1000.0
2020-11-23,JUL 23,1000.5
2020-11-24,JUL 23,1001.75
2020-11-25,JUL 23,996.75
2020-11-27,JUL 23,1003.0
2020-11-30,JUL 23,988.25
2020-12-01,JUL 23,984.0
2020-12-02,JUL 23,980.5
2020-12-03,JUL 23,988.0
2020-12-04,JUL 23,988.5
2020-12-07,JUL 23,994.5
2020-12-08,JUL 23,994.5
2020-12-09,JUL 23,1000.25
2020-12-10,JUL 23,999.0
2020-12-11,JUL 23,1004.5
2020-12-14,JUL 23,1008.75
2020-12-15,JUL 23,1009.25
2020-12-16,JUL 23,1003.75
2020-12-17,JUL 23,1010.75
2020-12-18,JUL 23,1010.0
2020-12-21,JUL 23,1013.25
2020-12-22,JUL 23,1008.0
2020-12-23,JUL 23,1003.5
2020-12-24,JUL 23,1002.5
2020-12-28,JUL 23,1004.0
2020-12-29,JUL 23,1010.5
2020-12-30,JUL 23,1017.0
2020-12-31,JUL 23,1020.5
2021-01-04,JUL 23,1025.25
2021-01-05,JUL 23,1046.5
2021-01-06,JUL 23,1060.0
2021-01-07,JUL 23,1062.25
2021-01-08,JUL 23,1066.75
2021-01-11,JUL 23,1053.0
2021-01-12,JUL 23,1042.25
2021-01-13,JUL 23,1046.5
2021-01-14,JUL 23,1057.0
2021-01-15,JUL 23,1061.5
2021-01-19,JUL 23,1060.25
2021-01-20,JUL 23,1039.25
2021-01-21,JUL 23,1037.0
2021-01-22,JUL 23,1004.25
2021-01-25,JUL 23,1018.75
2021-01-26,JUL 23,1030.5
2021-01-27,JUL 23,1025.5
2021-01-28,JUL 23,1010.75
2021-01-29,JUL 23,1020.5
2021-02-01,JUL 23,1029.75
2021-02-02,JUL 23,1030.0
2021-02-03,JUL 23,1031.75
2021-02-04,JUL 23,1039.75
2021-02-05,JUL 23,1043.25
2021-02-08,JUL 23,1057.5
2021-02-09,JUL 23,1067.0
2021-02-10,JUL 23,1058.25
2021-02-11,JUL 23,1063.25
2021-02-12,JUL 23,1065.75
2021-02-16,JUL 23,1077.5
2021-02-17,JUL 23,1075.0
2021-02-18,JUL 23,1077.5
2021-02-19,JUL 23,1082.5
2021-02-22,JUL 23,1092.5
2021-02-23,JUL 23,1101.0
2021-02-24,JUL 23,1106.25
2021-02-25,JUL 23,1106.5
2021-02-26,JUL 23,1097.0
2021-03-01,JUL 23,1098.5
2021-03-02,JUL 23,1102.0
2021-03-03,JUL 23,1102.5
2021-03-04,JUL 23,1118.25
2021-03-05,JUL 23,1130.75
2021-03-08,JUL 23,1138.5
2021-03-09,JUL 23,1144.0
2021-03-10,JUL 23,1133.5
2021-03-11,JUL 23,1149.5
2021-03-12,JUL 23,1151.25
2021-03-15,JUL 23,1150.5
2021-03-16,JUL 23,1151.5
2021-03-17,JUL 23,1140.75
2021-03-18,JUL 23,1118.0
2021-03-19,JUL 23,1124.0
2021-03-22,JUL 23,1118.75
2021-03-23,JUL 23,1124.75
2021-03-24,JUL 23,1134.0
2021-03-25,JUL 23,1122.0
2021-03-26,JUL 23,1124.25
2021-03-29,JUL 23,1123.25
2021-03-30,JUL 23,1111.5
2021-03-31,JUL 23,1156.25
2021-04-01,JUL 23,1136.0
2021-04-05,JUL 23,1144.5
2021-04-06,JUL 23,1146.0
2021-04-07,JUL 23,1146.75
2021-04-08,JUL 23,1148.75
2021-04-09,JUL 23,1146.5
2021-04-12,JUL 23,1141.0
2021-04-13,JUL 23,1140.25
2021-04-14,JUL 23,1148.25
2021-04-15,JUL 23,1146.75
2021-04-16,JUL 23,1152.0
2021-04-19,JUL 23,1153.5
2021-04-20,JUL 23,1163.75
2021-04-21,JUL 23,1172.25
2021-04-22,JUL 23,1194.25
2021-04-23,JUL 23,1192.25
2021-04-26,JUL 23,1219.0
2021-04-27,JUL 23,1212.5
2021-04-28,JUL 23,1205.25
2021-04-29,JUL 23,1202.5
2021-04-30,JUL 23,1214.75
2021-05-03,JUL 23,1214.25
2021-05-04,JUL 23,1226.75
2021-05-05,JUL 23,1245.75
2021-05-06,JUL 23,1257.5
2021-05-07,JUL 23,1267.0
2021-05-10,JUL 23,1257.5
2021-05-11,JUL 23,1261.75
2021-05-12,JUL 23,1246.0
2021-05-13,JUL 23,1230.5
2021-05-14,JUL 23,1233.25
2021-05-17,JUL 23,1232.25
2021-05-18,JUL 23,1240.75
2021-05-19,JUL 23,1230.0
2021-05-20,JUL 23,1229.5
2021-05-21,JUL 23,1216.5
2021-05-24,JUL 23,1219.5
2021-05-25,JUL 23,1213.5
2021-05-26,JUL 23,1221.0
2021-05-27,JUL 23,1249.5
2021-05-28,JUL 23,1247.75
2021-06-01,JUL 23,1263.75
2021-06-02,JUL 23,1279.25
2021-06-03,JUL 23,1285.0
2021-06-04,JUL 23,1288.5
2021-06-07,JUL 23,1296.25
2021-06-08,JUL 23,1281.25
2021-06-09,JUL 23,1277.25
2021-06-10,JUL 23,1269.5
2021-06-11,JUL 23,1263.0
2021-06-14,JUL 23,1231.75
2021-06-15,JUL 23,1214.25
2021-06-16,JUL 23,1196.25
2021-06-17,JUL 23,1141.0
2021-06-18,JUL 23,1195.25
2021-06-21,JUL 23,1208.25
2021-06-22,JUL 23,1191.5
2021-06-23,JUL 23,1202.25
2021-06-24,JUL 23,1200.25
2021-06-25,JUL 23,1183.75
2021-06-28,JUL 23,1218.0
2021-06-29,JUL 23,1216.25
2021-06-30,JUL 23,1260.0
2021-07-01,JUL 23,1253.25
2021-07-02,JUL 23,1256.75
2021-07-06,JUL 23,1186.0
2021-07-07,JUL 23,1205.75
2021-07-08,JUL 23,1204.75
2021-07-09,JUL 23,1215.0
2021-07-12,JUL 23,1235.25
2021-07-13,JUL 23,1239.0
2021-07-14,JUL 23,1259.25
2021-07-15,JUL 23,1255.25
2021-07-16,JUL 23,1257.75
2021-07-19,JUL 23,1248.0
2021-07-20,JUL 23,1256.5
2021-07-21,JUL 23,1256.75
2021-07-22,JUL 23,1238.5
2021-07-23,JUL 23,1232.75
2021-07-26,JUL 23,1242.25
2021-07-27,JUL 23,1237.0
2021-07-28,JUL 23,1236.0
2021-07-29,JUL 23,1247.5
2021-07-30,JUL 23,1232.75
2021-08-02,JUL 23,1247.0
2021-08-03,JUL 23,1231.0
2021-08-04,JUL 23,1235.75
2021-08-05,JUL 23,1231.5
2021-08-06,JUL 23,1237.75
2021-08-09,JUL 23,1232.75
2021-08-10,JUL 23,1222.0
2021-08-11,JUL 23,1222.75
2021-08-12,JUL 23,1225.0
2021-08-13,JUL 23,1230.0
2021-08-16,JUL 23,1233.5
2021-08-17,JUL 23,1233.0
2021-08-18,JUL 23,1232.25
2021-08-19,JUL 23,1214.25
2021-08-20,JUL 23,1199.5
2021-08-23,JUL 23,1213.25
